index,true,pred,confidence,correct
2530,bcc,vasc,0.57504547,False
2590,bcc,vasc,0.57166135,False
6811,nv,bcc,0.5714396,False
9433,nv,mel,0.5692442,False
8957,nv,mel,0.5678867,False
1874,mel,bkl,0.56747395,False
8307,nv,bkl,0.567263,False
1074,bkl,nv,0.5670828,False
7846,nv,vasc,0.56623805,False
2586,bcc,mel,0.5662179,False
8601,nv,bkl,0.5658997,False
2231,mel,nv,0.56455946,False
7055,nv,bkl,0.56267214,False
1758,mel,akiec,0.5614441,False
7260,nv,mel,0.55926406,False
6800,nv,mel,0.5550234,False
1259,mel,akiec,0.553809,False
755,bkl,akiec,0.5531237,False
1354,mel,nv,0.551764,False
1753,mel,nv,0.5514925,False
1351,mel,bkl,0.5507721,False
1889,mel,nv,0.5498767,False
8214,nv,bcc,0.54786587,False
8876,nv,mel,0.5469021,False
4512,nv,vasc,0.54675233,False
1837,mel,bkl,0.54468465,False
7506,nv,bkl,0.54304904,False
989,bkl,nv,0.53932816,False
851,bkl,mel,0.5373611,False
3744,nv,vasc,0.53602827,False
8194,nv,mel,0.53543776,False
8489,nv,bkl,0.5353472,False
9305,nv,mel,0.5333649,False
725,bkl,nv,0.53268945,False
2220,mel,bkl,0.53110135,False
7020,nv,vasc,0.5296025,False
7912,nv,vasc,0.52907985,False
9236,nv,bkl,0.5276792,False
9124,nv,bkl,0.52676886,False
7542,nv,mel,0.52637166,False
748,bkl,akiec,0.5251755,False
2114,mel,nv,0.5248716,False
8225,nv,mel,0.5233621,False
6840,nv,mel,0.52293015,False
1201,df,nv,0.52286524,False
249,bkl,mel,0.52180713,False
7326,nv,mel,0.52014196,False
8731,nv,mel,0.51884896,False
422,bkl,df,0.51845866,False
7379,nv,bkl,0.5179161,False
7620,nv,vasc,0.51728743,False
994,bkl,nv,0.5163523,False
7289,nv,bcc,0.5158268,False
9478,nv,mel,0.51486874,False
9892,akiec,df,0.5144529,False
1289,mel,nv,0.5143358,False
8252,nv,mel,0.5138868,False
1695,mel,bkl,0.5134887,False
7816,nv,mel,0.5111799,False
10008,akiec,bkl,0.51102984,False
7624,nv,bkl,0.5102857,False
2151,mel,akiec,0.51005405,False
7251,nv,bkl,0.50955874,False
1960,mel,bkl,0.5082668,False
2177,mel,bkl,0.5064593,False
8847,nv,bkl,0.5053568,False
865,bkl,nv,0.50507396,False
7129,nv,bkl,0.5020866,False
6933,nv,mel,0.50080806,False
2097,mel,bkl,0.49933523,False
692,bkl,nv,0.4991389,False
6951,nv,bkl,0.4990795,False
9196,nv,bkl,0.49903068,False
7696,nv,bkl,0.49750394,False
9169,nv,bkl,0.49623913,False
9707,akiec,vasc,0.4961424,False
2515,bcc,mel,0.4960504,False
8153,nv,mel,0.49546987,False
9161,nv,bkl,0.49514273,False
6764,nv,mel,0.4940902,False
67,bkl,nv,0.49356267,False
1456,mel,nv,0.49248838,False
1910,mel,nv,0.49139977,False
485,bkl,bcc,0.4908453,False
10013,akiec,bcc,0.4902332,False
7035,nv,vasc,0.4902047,False
7540,nv,mel,0.49001798,False
9960,akiec,vasc,0.4894544,False
9492,nv,bkl,0.48922282,False
9843,akiec,df,0.488607,False
9861,akiec,bcc,0.48484904,False
1394,mel,bkl,0.48261625,False
2557,bcc,nv,0.48211822,False
8976,nv,bkl,0.48156247,False
2181,mel,nv,0.47852919,False
8736,nv,bkl,0.47842133,False
10012,akiec,bkl,0.47828564,False
6723,nv,bkl,0.47749743,False
1026,bkl,nv,0.47670844,False
2008,mel,nv,0.47638947,False
1808,mel,bkl,0.47608525,False
8278,nv,bkl,0.47306976,False
2646,bcc,bkl,0.47206545,False
7191,nv,mel,0.47026122,False
6996,nv,vasc,0.46967554,False
7872,nv,vasc,0.46960595,False
8390,nv,mel,0.46893167,False
2637,bcc,mel,0.4686409,False
1533,mel,bkl,0.46789193,False
902,bkl,nv,0.46603224,False
8357,nv,mel,0.46548638,False
2474,bcc,vasc,0.46529686,False
435,bkl,nv,0.46493766,False
2081,mel,nv,0.46437868,False
8901,nv,bkl,0.46428743,False
9163,nv,bkl,0.46274325,False
1566,mel,bcc,0.46233907,False
598,bkl,nv,0.46163547,False
2394,vasc,nv,0.46106777,False
9550,nv,bkl,0.46098825,False
2166,mel,bkl,0.46094322,False
134,bkl,nv,0.46012914,False
1805,mel,nv,0.45880365,False
6339,nv,vasc,0.45742,False
1835,mel,bcc,0.4567465,False
7721,nv,mel,0.4546777,False
7625,nv,bcc,0.45460063,False
7093,nv,df,0.4544375,False
1199,df,nv,0.45438305,False
9519,nv,bkl,0.45424762,False
7968,nv,bkl,0.45337975,False
8978,nv,bkl,0.4525431,False
1499,mel,bkl,0.45183983,False
2277,mel,bkl,0.45159683,False
8045,nv,mel,0.45124692,False
1316,mel,bkl,0.45064571,False
8940,nv,bkl,0.45041054,False
4125,nv,vasc,0.45020893,False
2811,bcc,nv,0.4491577,False
8400,nv,bkl,0.4487052,False
8977,nv,bkl,0.4487047,False
8076,nv,mel,0.4486329,False
3467,nv,bkl,0.44835025,False
2229,mel,bkl,0.4457556,False
532,bkl,nv,0.4455898,False
7758,nv,mel,0.44547302,False
910,bkl,akiec,0.44488975,False
8349,nv,mel,0.4442903,False
2288,mel,bkl,0.44409847,False
1138,df,akiec,0.44286585,False
7062,nv,bcc,0.44285896,False
8642,nv,bcc,0.4427313,False
8655,nv,bkl,0.44179434,False
7859,nv,vasc,0.4414183,False
9758,akiec,df,0.44130045,False
7528,nv,bkl,0.44111314,False
8078,nv,mel,0.43826947,False
9370,nv,mel,0.43649846,False
9317,nv,vasc,0.43620566,False
7992,nv,mel,0.43527004,False
8350,nv,mel,0.4327873,False
7554,nv,bcc,0.43195125,False
1095,df,vasc,0.43177328,False
946,bkl,mel,0.43065712,False
2302,mel,akiec,0.43033898,False
9215,nv,mel,0.4269095,False
4,bkl,akiec,0.42588633,False
8648,nv,akiec,0.42549944,False
8115,nv,mel,0.425468,False
8761,nv,bkl,0.4254553,False
9077,nv,bkl,0.42458624,False
1938,mel,nv,0.42411178,False
1356,mel,bkl,0.42399338,False
9110,nv,bcc,0.423615,False
7121,nv,mel,0.42207113,False
1859,mel,nv,0.4210479,False
9946,akiec,bkl,0.42025843,False
1900,mel,nv,0.4196253,False
2831,bcc,akiec,0.41689095,False
9719,akiec,bkl,0.415893,False
8330,nv,mel,0.4156092,False
109,bkl,bcc,0.41338286,False
2182,mel,akiec,0.41270873,False
7284,nv,bkl,0.4125578,False
6895,nv,vasc,0.41245213,False
1216,mel,bkl,0.41165513,False
321,bkl,bcc,0.41150478,False
998,bkl,df,0.41057673,False
1359,mel,nv,0.4103723,False
8776,nv,bkl,0.40778467,False
6916,nv,bkl,0.4077185,False
7964,nv,bcc,0.40632024,False
7894,nv,mel,0.40612707,False
1699,mel,bkl,0.40573922,False
8525,nv,bcc,0.40265244,False
7456,nv,bkl,0.40238273,False
7253,nv,mel,0.4023277,False
8068,nv,bkl,0.40150836,False
8351,nv,mel,0.40148792,False
392,bkl,nv,0.40123665,False
2224,mel,bkl,0.40047643,False
1104,df,bkl,0.39963424,False
8994,nv,bkl,0.39942288,False
8711,nv,mel,0.3989444,False
8473,nv,bkl,0.39751965,False
1746,mel,bkl,0.39712462,False
7,bkl,bcc,0.39687762,False
8140,nv,mel,0.39675686,False
2940,bcc,df,0.39483327,False
2972,bcc,akiec,0.3944717,False
1366,mel,nv,0.39395407,False
9218,nv,bkl,0.3934048,False
7917,nv,mel,0.39324346,False
2275,mel,nv,0.3925032,False
8733,nv,bkl,0.39009804,False
1604,mel,df,0.38953108,False
2834,bcc,bkl,0.38936225,False
2282,mel,nv,0.3888084,False
2062,mel,nv,0.38831684,False
8620,nv,bcc,0.3871995,False
2683,bcc,akiec,0.38685477,False
9365,nv,bkl,0.3866632,False
1380,mel,akiec,0.38623893,False
8991,nv,mel,0.38594365,False
931,bkl,mel,0.38342217,False
2060,mel,nv,0.3834169,False
7204,nv,mel,0.3829768,False
1825,mel,bkl,0.3823457,False
7956,nv,df,0.3800111,False
2733,bcc,df,0.37995222,False
295,bkl,df,0.37880227,False
7469,nv,mel,0.37861246,False
1665,mel,bkl,0.37644735,False
953,bkl,nv,0.37641978,False
8670,nv,mel,0.3756565,False
1337,mel,nv,0.37490878,False
8177,nv,mel,0.3745324,False
8440,nv,vasc,0.37439474,False
228,bkl,nv,0.37427086,False
7059,nv,bcc,0.37393403,False
9664,nv,bkl,0.37362888,False
1365,mel,vasc,0.37360358,False
1363,mel,akiec,0.37277222,False
1141,df,akiec,0.37268132,False
7619,nv,bkl,0.37169635,False
1925,mel,bkl,0.37118655,False
1649,mel,nv,0.37068492,False
2206,mel,bkl,0.36976048,False
1343,mel,nv,0.36881524,False
7408,nv,mel,0.36793113,False
9248,nv,bcc,0.3669903,False
376,bkl,vasc,0.3663475,False
1678,mel,bkl,0.36606386,False
2054,mel,bkl,0.3656658,False
1276,mel,nv,0.36539367,False
9192,nv,bcc,0.36507258,False
8965,nv,bcc,0.36507177,False
1567,mel,nv,0.364961,False
9888,akiec,bcc,0.36455128,False
1459,mel,bkl,0.36441305,False
8071,nv,bkl,0.36426938,False
2852,bcc,nv,0.36264828,False
9214,nv,bkl,0.3616458,False
8780,nv,bcc,0.3615519,False
1226,mel,bkl,0.36153796,False
9187,nv,bcc,0.35999537,False
2034,mel,bkl,0.35932028,False
2079,mel,bkl,0.3590586,False
2908,bcc,nv,0.35816145,False
2278,mel,nv,0.35806856,False
2767,bcc,akiec,0.35725507,False
843,bkl,bcc,0.3560684,False
9927,akiec,bkl,0.35571462,False
8969,nv,bkl,0.3554413,False
559,bkl,akiec,0.35504612,False
8941,nv,bkl,0.354681,False
6923,nv,bkl,0.35437053,False
8028,nv,bkl,0.35433295,False
7792,nv,bkl,0.35412312,False
1266,mel,bkl,0.35280892,False
7713,nv,mel,0.3519831,False
1815,mel,nv,0.35190943,False
9438,nv,mel,0.35188723,False
8499,nv,bkl,0.35147387,False
7993,nv,mel,0.35091606,False
899,bkl,nv,0.35068604,False
9504,nv,bkl,0.34996006,False
2780,bcc,akiec,0.3491936,False
9165,nv,bkl,0.3487967,False
1403,mel,bkl,0.34812126,False
7643,nv,mel,0.34802973,False
9708,akiec,mel,0.3480051,False
9275,nv,bkl,0.34780234,False
8449,nv,akiec,0.34697223,False
2606,bcc,nv,0.34486464,False
7346,nv,bkl,0.34485546,False
1871,mel,bkl,0.34368944,False
270,bkl,bcc,0.3435443,False
2354,vasc,akiec,0.34322286,False
313,bkl,bcc,0.3430037,False
8116,nv,bkl,0.34255418,False
1563,mel,vasc,0.34147534,False
2564,bcc,df,0.34125534,False
1596,mel,bkl,0.34108946,False
500,bkl,df,0.34012157,False
1540,mel,bkl,0.339149,False
8073,nv,mel,0.3381432,False
6761,nv,bkl,0.337377,False
2293,mel,bkl,0.33720204,False
8188,nv,mel,0.336367,False
9075,nv,bcc,0.33636582,False
8752,nv,bkl,0.3355614,False
8178,nv,vasc,0.33438677,False
1762,mel,bkl,0.33361775,False
1810,mel,bkl,0.33357,False
1438,mel,bkl,0.33303276,False
1100,df,nv,0.33240375,False
8833,nv,bkl,0.33222687,False
9121,nv,bcc,0.33193612,False
4643,nv,df,0.33171064,False
9068,nv,bkl,0.33151984,False
8986,nv,akiec,0.33119753,False
1301,mel,bkl,0.3304073,False
6704,nv,bcc,0.3294649,False
1233,mel,akiec,0.32946092,False
2381,vasc,bkl,0.32909742,False
475,bkl,mel,0.32826635,False
8336,nv,mel,0.32792097,False
1984,mel,nv,0.32767862,False
3238,nv,vasc,0.32650006,False
2708,bcc,vasc,0.32600242,False
9853,akiec,bkl,0.32600147,False
1658,mel,nv,0.3257629,False
567,bkl,df,0.32502794,False
9011,nv,bkl,0.32500792,False
9808,akiec,bkl,0.32499066,False
9503,nv,bkl,0.32493517,False
8939,nv,bkl,0.32400674,False
6902,nv,bkl,0.3231993,False
9482,nv,mel,0.32267693,False
8917,nv,bkl,0.32263148,False
1206,df,bkl,0.32231477,False
7297,nv,bkl,0.32204077,False
1606,mel,df,0.32133013,False
9498,nv,bkl,0.3209354,False
2905,bcc,df,0.32033604,False
2866,bcc,bkl,0.3198561,False
8669,nv,bkl,0.3195488,False
7629,nv,bkl,0.3176807,False
7738,nv,mel,0.31750607,False
8852,nv,bkl,0.3153058,False
10001,akiec,bcc,0.3151524,False
9740,akiec,nv,0.31489852,False
7295,nv,bkl,0.31480527,False
9929,akiec,bkl,0.31406185,False
1886,mel,akiec,0.31387335,False
601,bkl,nv,0.3134952,False
7821,nv,bcc,0.31314877,False
3474,nv,akiec,0.3126213,False
537,bkl,akiec,0.31227875,False
2270,mel,bkl,0.3116626,False
8866,nv,bkl,0.3116499,False
8763,nv,bcc,0.3106854,False
8195,nv,bcc,0.3101671,False
196,bkl,bcc,0.310109,False
8010,nv,bcc,0.30938816,False
7071,nv,bkl,0.3092601,False
9112,nv,bkl,0.30889535,False
8679,nv,bkl,0.30814585,False
7237,nv,mel,0.30745104,False
7234,nv,bkl,0.306733,False
9064,nv,bcc,0.3057803,False
9413,nv,mel,0.30475575,False
574,bkl,bcc,0.3041133,False
2111,mel,akiec,0.3039957,False
2088,mel,bkl,0.30328915,False
6817,nv,vasc,0.3023728,False
1867,mel,nv,0.30187985,False
2283,mel,bkl,0.30150172,False
1186,df,bkl,0.30148396,False
2524,bcc,nv,0.30036682,False
1220,mel,bkl,0.3002434,False
8340,nv,mel,0.2997672,False
9548,nv,bkl,0.29836273,False
9877,akiec,nv,0.29794782,False
319,bkl,bcc,0.29757124,False
8537,nv,bcc,0.2966583,False
7108,nv,bcc,0.29597571,False
6037,nv,mel,0.29531318,False
6854,nv,bkl,0.2950918,False
8828,nv,bkl,0.2946078,False
606,bkl,akiec,0.29441866,False
7601,nv,bkl,0.29395226,False
1611,mel,akiec,0.29371938,False
9293,nv,bkl,0.2931885,False
2775,bcc,nv,0.29164246,False
962,bkl,bcc,0.290641,False
7665,nv,bkl,0.28993785,False
7773,nv,df,0.28512126,False
9951,akiec,bkl,0.28438497,False
2587,bcc,mel,0.28384325,False
7361,nv,df,0.28348228,False
106,bkl,vasc,0.28095052,False
9966,akiec,nv,0.2808592,False
8822,nv,bkl,0.28067026,False
1256,mel,bkl,0.28049126,False
6815,nv,bkl,0.27758405,False
8162,nv,bkl,0.27733195,False
9058,nv,bkl,0.2770674,False
1894,mel,bkl,0.27373385,False
8760,nv,bcc,0.2732369,False
2268,mel,nv,0.27187058,False
2471,bcc,bkl,0.2707053,False
1362,mel,nv,0.2687711,False
7401,nv,bcc,0.26760316,False
7399,nv,bcc,0.26752207,False
2059,mel,bcc,0.2661951,False
6893,nv,bkl,0.26545718,False
8998,nv,bkl,0.2649894,False
604,bkl,nv,0.2633033,False
2892,bcc,bkl,0.26169702,False
9731,akiec,mel,0.261673,False
7963,nv,bkl,0.25916326,False
2298,mel,bkl,0.2585827,False
2139,mel,df,0.257991,False
2212,mel,bkl,0.2577282,False
8793,nv,akiec,0.25497285,False
1846,mel,nv,0.2548331,False
10,bkl,vasc,0.25444213,False
2561,bcc,akiec,0.25436535,False
1881,mel,nv,0.25423908,False
9944,akiec,bkl,0.25418139,False
2614,bcc,nv,0.25304985,False
2772,bcc,bkl,0.25220472,False
8565,nv,bkl,0.25057498,False
785,bkl,nv,0.248879,False
7974,nv,bkl,0.24673918,False
9848,akiec,nv,0.24658354,False
2137,mel,df,0.24613039,False
9062,nv,bkl,0.2454341,False
9311,nv,bkl,0.24474487,False
9105,nv,bkl,0.24404311,False
9085,nv,mel,0.24313238,False
7184,nv,mel,0.24215199,False
2519,bcc,df,0.2420659,False
334,bkl,akiec,0.24071576,False
1008,bkl,df,0.24028385,False
715,bkl,nv,0.23822694,False
2869,bcc,df,0.23690939,False
2604,bcc,df,0.23461656,False
9902,akiec,df,0.23456772,False
554,bkl,mel,0.23329732,False
7458,nv,bcc,0.23233022,False
6699,nv,bcc,0.22966596,False
1774,mel,bkl,0.22613777,False
1150,df,bkl,0.22351629,False
2803,bcc,bkl,0.22153725,False
7710,nv,bkl,0.21525203,False
1745,mel,akiec,0.2104486,False
12,bkl,bcc,0.20252815,False
6712,nv,df,0.19037534,False
